,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
19,19,Eric Guliford,84.0,26.0,WR,14,9.0,170.0,5-8,Arizona St.,10/25/1969,2,4.0,,1995,
20,20,Bob Christian,44.0,27.0,RB,14,12.0,226.0,5-11,Northwestern,11/14/1968,3,3.0,Atlanta Falcons / 12th / 310th pick / 1991,1995,
21,21,John Kasay,4.0,26.0,K,16,0.0,210.0,5-10,Georgia,10/27/1969,4,3.0,Seattle Seahawks / 4th / 98th pick / 1991,1995,
22,22,Rod Smith,21.0,25.0,DB,16,5.0,187.0,5-11,Notre Dame,3/12/1970,3,3.0,New England Patriots / 2nd / 35th pick / 1992,1995,
23,23,Bubba McDowell,25.0,29.0,DB,16,3.0,206.0,6-1,Miami (FL),11/4/1966,6,3.0,Houston Oilers / 3rd / 77th pick / 1989,1995,
24,24,Derrick Graham,74.0,28.0,G,11,7.0,310.0,6-4,Appalachian St.,3/18/1967,5,3.0,Kansas City Chiefs / 5th / 124th pick / 1990,1995,
25,25,Mark Dennis,62.0,30.0,T,12,9.0,300.0,6-6,Illinois,4/15/1965,8,3.0,Miami Dolphins / 8th / 212th pick / 1987,1995,
26,26,Brett Faryniarz,55.0,30.0,LLB,15,1.0,230.0,6-3,San Diego St.,7/23/1965,7,2.0,,1995,
27,27,Tommy Barnhardt,6.0,32.0,P,16,0.0,228.0,6-2,"East Carolina,North Carolina",6/11/1963,8,2.0,Tampa Bay Buccaneers / 9th / 223rd pick / 1986,1995,
28,28,Shawn King,96.0,23.0,DE,14,0.0,288.0,6-3,"LSU,La-Monroe",6/24/1972,Rook,2.0,Carolina Panthers / 2nd / 36th pick / 1995,1995,
29,29,Chad Cota,37.0,24.0,DB,16,0.0,198.0,6-1,Oregon,8/8/1971,Rook,2.0,Carolina Panthers / 7th / 209th pick / 1995,1995,
30,30,Steve Lofton,27.0,27.0,DB,10,2.0,180.0,5-9,Texas A&M,11/26/1968,4,2.0,,1995,
31,31,Shawn Price,92.0,25.0,DE,16,0.0,290.0,6-4,Pacific,3/28/1970,2,2.0,,1995,
32,32,Andrew Peterson,60.0,23.0,T,4,2.0,308.0,6-5,Washington,6/11/1972,Rook,1.0,Carolina Panthers / 5th / 171st pick / 1995,1995,
33,33,Andre Royal,58.0,23.0,RILB,12,0.0,232.0,6-2,Alabama,12/1/1972,Rook,1.0,,1995,
34,34,Mark Rodenhauser,63.0,34.0,C,16,0.0,270.0,6-5,Illinois St.,6/1/1961,8,1.0,,1995,
35,35,Frank Reich,14.0,34.0,QB,3,3.0,210.0,6-4,Maryland,12/4/1961,10,1.0,Buffalo Bills / 3rd / 57th pick / 1985,1995,
36,36,Blair Thomas,31.0,28.0,RB,7,0.0,198.0,5-10,Penn St.,10/7/1967,5,1.0,New York Jets / 1st / 2nd pick / 1990,1995,
37,37,Mark Thomas,95.0,26.0,DE,10,0.0,272.0,6-5,North Carolina St.,5/6/1969,2,1.0,San Francisco 49ers / 4th / 89th pick / 1992,1995,
38,38,Anthony Johnson,23.0,28.0,RB,7,0.0,225.0,6-0,Notre Dame,10/25/1967,5,1.0,Indianapolis Colts / 2nd / 36th pick / 1990,1995,
39,39,Pete Metzelaars,88.0,35.0,TE,14,14.0,254.0,6-7,Wabash,5/24/1960,13,1.0,Seattle Seahawks / 3rd / 75th pick / 1982,1995,
40,40,Matt Campbell,87.0,23.0,G,10,2.0,284.0,6-4,South Carolina,7/14/1972,Rook,1.0,,1995,
41,41,Don Beebe,82.0,31.0,WR,14,1.0,185.0,5-11,"Western Illinois,Aurora,Chadron St.",12/18/1964,6,1.0,Buffalo Bills / 3rd / 82nd pick / 1989,1995,
42,42,Howard Griffith,30.0,28.0,RB,15,7.0,230.0,6-0,Illinois,11/17/1967,2,1.0,Indianapolis Colts / 9th / 236th pick / 1991,1995,
43,43,Paul Butcher,53.0,32.0,LB,16,0.0,230.0,6-0,Wayne State (MI),11/8/1963,9,1.0,,1995,
44,44,Sean Love,79.0,27.0,G,11,1.0,304.0,6-3,Penn St.,9/6/1968,2,1.0,Dallas Cowboys / 10th / 264th pick / 1991,1995,
45,45,Vince Workman,34.0,27.0,RB,9,0.0,215.0,5-10,Ohio St.,5/9/1968,6,1.0,Green Bay Packers / 5th / 127th pick / 1989,1995,
46,46,Lawyer Tillman,85.0,29.0,WR,5,0.0,230.0,6-5,Auburn,5/20/1966,6,0.0,Cleveland Browns / 2nd / 31st pick / 1989,1995,
47,47,Jack Trudeau,10.0,33.0,QB,1,0.0,227.0,6-3,Illinois,9/9/1962,9,0.0,Indianapolis Colts / 2nd / 47th pick / 1986,1995,
48,48,Nate Turner,32.0,26.0,TE,2,0.0,255.0,6-1,Nebraska,5/28/1969,2,0.0,Buffalo Bills / 6th / 167th pick / 1992,1995,
49,49,Travis Hill,59.0,26.0,LB,3,0.0,240.0,6-2,Nebraska,10/3/1969,1,0.0,Cleveland Browns / 7th / 180th pick / 1993,1995,
50,50,Jeff Fields,97.0,28.0,DT,2,0.0,320.0,6-3,Arkansas St.,7/3/1967,Rook,0.0,Los Angeles Rams / 9th / 228th pick / 1991,1995,
51,51,Dwight Stone,80.0,31.0,WR,16,0.0,191.0,6-0,Middle Tenn. St.,1/28/1964,8,0.0,,1995,
52,52,Michael Reed,45.0,23.0,DB,1,0.0,180.0,5-9,Boston Col.,8/16/1972,Rook,0.0,Carolina Panthers / 7th / 249th pick / 1995,1995,
53,53,Walter Rasby,89.0,23.0,TE,9,2.0,252.0,6-3,Wake Forest,9/7/1972,1,0.0,,1995,
54,54,Dino Philyaw,34.0,25.0,RB,1,0.0,205.0,5-10,Oregon,10/30/1970,Rook,0.0,New England Patriots / 6th / 195th pick / 1995,1995,
55,55,Emerson Martin,78.0,25.0,G,2,1.0,302.0,6-3,"Catawba,Hampton",5/6/1970,Rook,0.0,,1995,
56,56,Randy Baldwin,23.0,28.0,RB,7,2.0,220.0,5-10,Mississippi,8/19/1967,4,0.0,Minnesota Vikings / 4th / 92nd pick / 1991,1995,
57,57,Butler By'not'e,33.0,23.0,RB,7,0.0,190.0,5-9,Ohio St.,9/29/1972,1,0.0,Denver Broncos / 7th / 212th pick / 1994,1995,
58,58,Alan Haller,24.0,25.0,DB,2,0.0,186.0,5-11,Michigan St.,8/9/1970,3,0.0,Pittsburgh Steelers / 5th / 123rd pick / 1992,1995,
59,59,Reggie Jones,81.0,24.0,WR,1,0.0,175.0,6-0,LSU,5/8/1971,Rook,0.0,,1995,
60,60,Jeff Zgonina,90.0,25.0,DT,2,0.0,285.0,6-2,Purdue,5/24/1970,2,0.0,Pittsburgh Steelers / 7th / 185th pick / 1993,1995,
61,61,Team Total,,27.6,,16,,237.8,6-1.5,,,4.1,,,1995,
62,0,Sam Mills,51.0,37.0,LB,16,16.0,229.0,5-9,Montclair St.,6/3/1959,10,18.0,,1996,
63,1,Kevin Greene,91.0,34.0,LB,16,16.0,247.0,6-3,Auburn,7/31/1962,11,18.0,Los Angeles Rams / 5th / 113th pick / 1985,1996,
64,2,Lamar Lathon,57.0,29.0,ROLB,16,16.0,260.0,6-3,Houston,12/23/1967,6,15.0,Houston Oilers / 1st / 15th pick / 1990,1996,
65,3,Eric Davis,25.0,28.0,DB,16,16.0,185.0,5-11,Jacksonville St.,1/26/1968,6,12.0,San Francisco 49ers / 2nd / 53rd pick / 1990,1996,
66,4,Anthony Johnson,23.0,29.0,RB,16,11.0,225.0,6-0,Notre Dame,10/25/1967,6,11.0,Indianapolis Colts / 2nd / 36th pick / 1990,1996,
67,5,Kerry Collins,12.0,24.0,QB,13,12.0,247.0,6-5,Penn St.,12/30/1972,1,10.0,Carolina Panthers / 1st / 5th pick / 1995,1996,
68,6,Mark Carrier,83.0,31.0,WR,16,15.0,186.0,6-0,Nicholls St.,10/28/1965,9,9.0,Tampa Bay Buccaneers / 3rd / 57th pick / 1987,1996,
69,7,Greg Kragen,71.0,34.0,NT,16,16.0,263.0,6-3,Utah St.,3/4/1962,11,9.0,,1996,
70,8,Wesley Walls,85.0,30.0,TE,16,15.0,240.0,6-5,Mississippi,2/26/1966,7,8.0,San Francisco 49ers / 2nd / 56th pick / 1989,1996,
71,9,Pat Terrell,40.0,28.0,DB,16,16.0,204.0,6-1,Notre Dame,3/18/1968,6,8.0,Los Angeles Rams / 2nd / 49th pick / 1990,1996,
72,10,Greg Skrepenak,75.0,26.0,T,16,16.0,316.0,6-7,Michigan,1/31/1970,4,7.0,Los Angeles Raiders / 2nd / 32nd pick / 1992,1996,
73,11,Tyrone Poole,38.0,24.0,DB,15,15.0,188.0,5-8,Fort Valley St.,2/3/1972,1,7.0,Carolina Panthers / 1st / 22nd pick / 1995,1996,
74,12,Willie Green,86.0,30.0,WR,15,10.0,185.0,6-4,Mississippi,4/2/1966,5,7.0,Detroit Lions / 8th / 194th pick / 1990,1996,
75,13,Carlton Bailey,54.0,32.0,LB,16,14.0,242.0,6-3,North Carolina,12/15/1964,8,7.0,Buffalo Bills / 9th / 235th pick / 1988,1996,
76,14,Gerald Williams,98.0,33.0,NT,16,14.0,290.0,6-3,Auburn,9/8/1963,10,7.0,Pittsburgh Steelers / 2nd / 36th pick / 1986,1996,
77,15,Matt Elliott,52.0,28.0,G,16,12.0,288.0,6-3,Michigan,10/1/1968,4,6.0,Washington Redskins / 12th / 336th pick / 1992,1996,
78,16,Mike Fox,93.0,29.0,DE,11,11.0,285.0,6-8,West Virginia,8/5/1967,6,6.0,New York Giants / 2nd / 51st pick / 1990,1996,
79,17,Brett Maxie,39.0,34.0,DB,13,13.0,194.0,6-2,Texas Southern,1/13/1962,11,6.0,,1996,
80,18,Blake Brockermeyer,78.0,23.0,T,12,12.0,295.0,6-4,Texas,4/11/1973,1,5.0,Carolina Panthers / 1st / 29th pick / 1995,1996,
81,19,John Kasay,4.0,27.0,K,16,0.0,210.0,5-10,Georgia,10/27/1969,5,4.0,Seattle Seahawks / 4th / 98th pick / 1991,1996,
82,20,Curtis Whitley,64.0,27.0,C,11,8.0,295.0,6-1,"Chowan,Clemson",5/10/1969,4,4.0,San Diego Chargers / 5th / 117th pick / 1992,1996,
83,21,Winslow Oliver,20.0,23.0,RB,16,0.0,180.0,5-7,New Mexico,3/3/1973,Rook,4.0,Carolina Panthers / 3rd / 73rd pick / 1996,1996,
84,22,Muhsin Muhammad,87.0,23.0,WR,9,5.0,215.0,6-2,Michigan St.,5/5/1973,Rook,4.0,Carolina Panthers / 2nd / 43rd pick / 1996,1996,
85,23,Les Miller,69.0,31.0,NT,15,5.0,292.0,6-7,"Kansas St.,Fort Hays St.",3/1/1965,9,4.0,,1996,
86,24,Mark Dennis,74.0,31.0,T,16,8.0,300.0,6-6,Illinois,4/15/1965,9,4.0,Miami Dolphins / 8th / 212th pick / 1987,1996,
87,25,Matt Campbell,66.0,24.0,G,9,8.0,284.0,6-4,South Carolina,7/14/1972,1,4.0,,1996,
88,26,Norbert Davidds-Garrido,76.0,24.0,T,12,8.0,315.0,6-6,USC,10/4/1972,Rook,4.0,Carolina Panthers / 4th / 106th pick / 1996,1996,
89,27,Frank Garcia,65.0,24.0,C,14,8.0,302.0,6-2,Washington,1/28/1972,1,4.0,Carolina Panthers / 4th / 132nd pick / 1995,1996,
90,28,Chad Cota,37.0,25.0,DB,16,2.0,198.0,6-1,Oregon,8/8/1971,1,4.0,Carolina Panthers / 7th / 209th pick / 1995,1996,
91,29,Howard Griffith,30.0,29.0,RB,16,14.0,230.0,6-0,Illinois,11/17/1967,3,3.0,Indianapolis Colts / 9th / 236th pick / 1991,1996,
92,30,Steve Beuerlein,7.0,31.0,QB,8,4.0,220.0,6-3,Notre Dame,3/7/1965,8,3.0,Los Angeles Raiders / 4th / 110th pick / 1987,1996,
93,31,Shawn King,96.0,24.0,DE,16,0.0,288.0,6-3,"LSU,La-Monroe",6/24/1972,1,3.0,Carolina Panthers / 2nd / 36th pick / 1995,1996,
94,32,Rocket Ismail,81.0,27.0,WR,13,5.0,180.0,5-11,Notre Dame,11/18/1969,3,3.0,Los Angeles Raiders / 4th / 100th pick / 1991,1996,
95,33,Toi Cook,41.0,32.0,DB,15,1.0,188.0,5-11,Stanford,12/3/1964,9,3.0,New Orleans Saints / 8th / 207th pick / 1987,1996,
96,34,Tim Biakabutuka,21.0,22.0,RB,4,4.0,215.0,6-0,Michigan,1/24/1974,Rook,2.0,Carolina Panthers / 1st / 8th pick / 1996,1996,
97,35,Damon Pieri,27.0,26.0,DB,16,1.0,186.0,6-0,San Diego St.,9/25/1970,3,2.0,,1996,
98,36,Andre Royal,58.0,24.0,RILB,16,0.0,232.0,6-2,Alabama,12/1/1972,1,2.0,,1996,
99,37,Mark Thomas,95.0,27.0,DE,12,0.0,272.0,6-5,North Carolina St.,5/6/1969,3,2.0,San Francisco 49ers / 4th / 89th pick / 1992,1996,
100,38,Steve Lofton,29.0,28.0,DB,11,3.0,180.0,5-9,Texas A&M,11/26/1968,5,2.0,,1996,
101,39,Mark Rodenhauser,63.0,35.0,C,16,0.0,270.0,6-5,Illinois St.,6/1/1961,9,1.0,,1996,
102,40,Rohn Stark,3.0,37.0,P,16,0.0,203.0,6-3,Florida St.,5/4/1959,14,1.0,Baltimore Colts / 2nd / 34th pick / 1982,1996,
103,41,Michael Bates,82.0,27.0,RB,14,0.0,189.0,5-10,Arizona,12/19/1969,3,1.0,Seattle Seahawks / 6th / 150th pick / 1992,1996,
104,42,Rod Smith,31.0,26.0,DB,8,1.0,187.0,5-11,Notre Dame,3/12/1970,4,1.0,New England Patriots / 2nd / 35th pick / 1992,1996,
105,43,Myron Baker,56.0,25.0,LB,16,0.0,232.0,6-1,Louisiana Tech,1/6/1971,3,1.0,Chicago Bears / 4th / 100th pick / 1993,1996,
106,44,Duane Bickett,50.0,34.0,LB,16,0.0,251.0,6-5,USC,12/1/1962,11,1.0,Indianapolis Colts / 1st / 5th pick / 1985,1996,
107,45,Brandon Hayes,67.0,23.0,G,7,0.0,308.0,6-4,Central State (OH),3/11/1973,Rook,1.0,,1996,
108,46,Michael Reed,31.0,24.0,DB,2,0.0,180.0,5-9,Boston Col.,8/16/1972,1,0.0,Carolina Panthers / 7th / 249th pick / 1995,1996,
109,47,Walter Rasby,88.0,24.0,TE,16,1.0,252.0,6-3,Wake Forest,9/7/1972,2,0.0,,1996,
110,48,Tommy Jeter,97.0,27.0,DT,1,0.0,285.0,6-5,Texas,9/20/1969,4,0.0,Philadelphia Eagles / 3rd / 75th pick / 1992,1996,
111,49,Dino Philyaw,32.0,26.0,RB,9,0.0,205.0,5-10,Oregon,10/30/1970,1,0.0,New England Patriots / 6th / 195th pick / 1995,1996,
112,50,Dwight Stone,80.0,32.0,WR,16,0.0,191.0,6-0,Middle Tenn. St.,1/28/1964,9,0.0,,1996,
113,51,Scott Greene,43.0,24.0,RB,8,0.0,240.0,5-11,Michigan St.,6/1/1972,Rook,0.0,Carolina Panthers / 6th / 193rd pick / 1996,1996,
114,52,Leroy Hoard,33.0,28.0,RB,3,0.0,225.0,5-11,Michigan,5/15/1968,6,0.0,Cleveland Browns / 2nd / 45th pick / 1990,1996,
115,53,Tim Colston,90.0,23.0,NT,2,0.0,275.0,6-0,Kansas St.,12/18/1973,Rook,0.0,,1996,
116,54,Emmanuel McDaniel,26.0,24.0,DB,2,0.0,180.0,5-9,East Carolina,7/27/1972,Rook,0.0,Carolina Panthers / 4th / 111th pick / 1996,1996,
117,55,Team Total,,27.8,,16,,236.8,6-1.6,,,4.7,,,1996,
118,0,Micheal Barrow,56.0,27.0,LB,16,16.0,245.0,6-2,Miami (FL),4/19/1970,4,9.0,Houston Oilers / 2nd / 47th pick / 1993,1997,
119,1,Tyrone Poole,38.0,25.0,DB,16,16.0,188.0,5-8,Fort Valley St.,2/3/1972,2,9.0,Carolina Panthers / 1st / 22nd pick / 1995,1997,
120,2,Greg Kragen,71.0,35.0,NT,16,16.0,263.0,6-3,Utah St.,3/4/1962,12,9.0,,1997,
121,3,Sam Mills,51.0,38.0,LB,16,16.0,229.0,5-9,Montclair St.,6/3/1959,11,8.0,,1997,
122,4,Les Miller,69.0,32.0,NT,16,11.0,292.0,6-7,"Kansas St.,Fort Hays St.",3/1/1965,10,8.0,,1997,
123,5,Lamar Lathon,57.0,30.0,ROLB,15,15.0,260.0,6-3,Houston,12/23/1967,7,8.0,Houston Oilers / 1st / 15th pick / 1990,1997,
124,6,Andre Royal,58.0,25.0,RILB,16,13.0,232.0,6-2,Alabama,12/1/1972,2,8.0,,1997,
125,7,Eric Davis,25.0,29.0,DB,14,14.0,185.0,5-11,Jacksonville St.,1/26/1968,7,8.0,San Francisco 49ers / 2nd / 53rd pick / 1990,1997,
126,8,Chad Cota,37.0,26.0,DB,16,16.0,198.0,6-1,Oregon,8/8/1971,2,8.0,Carolina Panthers / 7th / 209th pick / 1995,1997,
127,9,Wesley Walls,85.0,31.0,TE,15,15.0,240.0,6-5,Mississippi,2/26/1966,8,7.0,San Francisco 49ers / 2nd / 56th pick / 1989,1997,
128,10,Greg Skrepenak,75.0,27.0,T,16,16.0,316.0,6-7,Michigan,1/31/1970,5,7.0,Los Angeles Raiders / 2nd / 32nd pick / 1992,1997,
129,11,Frank Garcia,65.0,25.0,C,16,16.0,302.0,6-2,Washington,1/28/1972,2,7.0,Carolina Panthers / 4th / 132nd pick / 1995,1997,
130,12,Norbert Davidds-Garrido,76.0,25.0,T,15,15.0,315.0,6-6,USC,10/4/1972,1,6.0,Carolina Panthers / 4th / 106th pick / 1996,1997,
131,13,Mike Minter,30.0,23.0,DB,16,11.0,195.0,5-10,Nebraska,1/15/1974,Rook,6.0,Carolina Panthers / 2nd / 56th pick / 1997,1997,
132,14,Fred Lane,32.0,22.0,RB,13,7.0,205.0,5-10,Lane,9/6/1975,Rook,6.0,,1997,
133,15,Matt Campbell,66.0,25.0,G,16,14.0,284.0,6-4,South Carolina,7/14/1972,2,6.0,,1997,
134,16,Blake Brockermeyer,78.0,24.0,T,16,13.0,295.0,6-4,Texas,4/11/1973,2,6.0,Carolina Panthers / 1st / 29th pick / 1995,1997,
135,17,Rae Carruth,84.0,23.0,WR,15,14.0,194.0,5-11,Colorado,1/20/1974,Rook,5.0,Carolina Panthers / 1st / 27th pick / 1997,1997,
136,18,John Kasay,4.0,28.0,K,16,0.0,210.0,5-10,Georgia,10/27/1969,6,4.0,Seattle Seahawks / 4th / 98th pick / 1991,1997,
137,19,Mike Fox,93.0,30.0,DE,11,9.0,285.0,6-8,West Virginia,8/5/1967,7,4.0,New York Giants / 2nd / 51st pick / 1990,1997,
138,20,Mark Carrier,83.0,32.0,WR,9,6.0,186.0,6-0,Nicholls St.,10/28/1965,10,4.0,Tampa Bay Buccaneers / 3rd / 57th pick / 1987,1997,
139,21,Steve Beuerlein,7.0,32.0,QB,7,3.0,220.0,6-3,Notre Dame,3/7/1965,9,4.0,Los Angeles Raiders / 4th / 110th pick / 1987,1997,
140,22,Rocket Ismail,81.0,28.0,WR,13,2.0,180.0,5-11,Notre Dame,11/18/1969,4,4.0,Los Angeles Raiders / 4th / 100th pick / 1991,1997,
141,23,Anthony Johnson,23.0,30.0,RB,16,7.0,225.0,6-0,Notre Dame,10/25/1967,7,4.0,Indianapolis Colts / 2nd / 36th pick / 1990,1997,
142,24,Ray Seals,99.0,32.0,DE,14,7.0,296.0,6-3,none,6/17/1965,8,4.0,,1997,
143,25,Muhsin Muhammad,87.0,24.0,WR,13,5.0,215.0,6-2,Michigan St.,5/5/1973,1,3.0,Carolina Panthers / 2nd / 43rd pick / 1996,1997,
144,26,Pat Terrell,40.0,29.0,DB,16,5.0,204.0,6-1,Notre Dame,3/18/1968,7,3.0,Los Angeles Rams / 2nd / 49th pick / 1990,1997,
145,27,Kerry Collins,12.0,25.0,QB,13,13.0,247.0,6-5,Penn St.,12/30/1972,2,3.0,Carolina Panthers / 1st / 5th pick / 1995,1997,
146,28,Scott Greene,43.0,25.0,RB,16,14.0,240.0,5-11,Michigan St.,6/1/1972,1,3.0,Carolina Panthers / 6th / 193rd pick / 1996,1997,
147,29,Matt Elliott,52.0,29.0,G,16,6.0,288.0,6-3,Michigan,10/1/1968,5,3.0,Washington Redskins / 12th / 336th pick / 1992,1997,
148,30,Renaldo Turnbull,97.0,31.0,DE,16,2.0,250.0,6-4,West Virginia,1/5/1966,7,2.0,New Orleans Saints / 1st / 14th pick / 1990,1997,
149,31,Ken Walter,13.0,25.0,P,16,0.0,207.0,6-1,Kent St.,8/15/1972,Rook,2.0,,1997,
150,32,Rod Smith,31.0,27.0,DB,16,2.0,187.0,5-11,Notre Dame,3/12/1970,5,2.0,New England Patriots / 2nd / 35th pick / 1992,1997,
151,33,Gerald Williams,98.0,34.0,NT,5,5.0,290.0,6-3,Auburn,9/8/1963,11,2.0,Pittsburgh Steelers / 2nd / 36th pick / 1986,1997,
152,34,Shawn King,96.0,25.0,DE,9,2.0,288.0,6-3,"LSU,La-Monroe",6/24/1972,2,2.0,Carolina Panthers / 2nd / 36th pick / 1995,1997,
153,35,Tim Biakabutuka,21.0,23.0,RB,8,2.0,215.0,6-0,Michigan,1/24/1974,1,2.0,Carolina Panthers / 1st / 8th pick / 1996,1997,
154,36,Carlton Bailey,54.0,33.0,LB,8,0.0,242.0,6-3,North Carolina,12/15/1964,9,1.0,Buffalo Bills / 9th / 235th pick / 1988,1997,
155,37,Toi Cook,41.0,33.0,DB,16,0.0,188.0,5-11,Stanford,12/3/1964,10,1.0,New Orleans Saints / 8th / 207th pick / 1987,1997,
156,38,Kinnon Tatum,50.0,22.0,LB,16,0.0,222.0,6-0,Notre Dame,7/19/1975,Rook,1.0,Carolina Panthers / 3rd / 87th pick / 1997,1997,
157,39,Percell Gaskins,55.0,25.0,LB,12,0.0,230.0,6-0,"NW Oklahoma St.,Kansas St.",4/25/1972,1,1.0,St. Louis Rams / 4th / 105th pick / 1996,1997,
158,40,Ernie Mills,89.0,29.0,WR,10,5.0,192.0,5-11,Florida,10/28/1968,6,1.0,Pittsburgh Steelers / 3rd / 73rd pick / 1991,1997,
159,41,Tim Morabito,95.0,24.0,DT,8,0.0,296.0,6-3,Boston Col.,10/12/1973,1,1.0,,1997,
160,42,Mark Rodenhauser,63.0,36.0,C,16,0.0,270.0,6-5,Illinois St.,6/1/1961,10,1.0,,1997,
161,43,Israel Raybon,92.0,24.0,DE,9,0.0,300.0,6-6,North Alabama,2/5/1973,1,1.0,Pittsburgh Steelers / 5th / 163rd pick / 1996,1997,
162,44,Damon Pieri,27.0,27.0,DB,16,0.0,186.0,6-0,San Diego St.,9/25/1970,4,1.0,,1997,
163,45,Tarek Saleh,94.0,23.0,LB,3,0.0,240.0,6-1,Wisconsin,11/7/1974,Rook,0.0,Carolina Panthers / 4th / 122nd pick / 1997,1997,
164,46,Bucky Greeley,60.0,25.0,C,6,0.0,285.0,6-2,Penn St.,7/30/1972,Rook,0.0,,1997,
165,47,Walter Rasby,88.0,25.0,TE,14,2.0,252.0,6-3,Wake Forest,9/7/1972,3,0.0,,1997,
166,48,Dwight Stone,80.0,33.0,WR,16,0.0,191.0,6-0,Middle Tenn. St.,1/28/1964,10,0.0,,1997,
167,49,Kris Mangum,86.0,24.0,TE,2,1.0,252.0,6-4,"Alabama,Mississippi",8/15/1973,Rook,0.0,Carolina Panthers / 7th / 228th pick / 1997,1997,
168,50,Winslow Oliver,20.0,24.0,RB,6,0.0,180.0,5-7,New Mexico,3/3/1973,1,0.0,Carolina Panthers / 3rd / 73rd pick / 1996,1997,
169,51,Michael Bates,82.0,28.0,RB,16,0.0,189.0,5-10,Arizona,12/19/1969,4,0.0,Seattle Seahawks / 6th / 150th pick / 1992,1997,
170,52,Myron Baker,53.0,26.0,LB,2,0.0,232.0,6-1,Louisiana Tech,1/6/1971,4,0.0,Chicago Bears / 4th / 100th pick / 1993,1997,
171,53,Clifton Abraham,24.0,26.0,DB,1,0.0,184.0,5-9,Florida St.,12/9/1971,2,0.0,Tampa Bay Buccaneers / 5th / 143rd pick / 1995,1997,
172,54,Team Total,,27.6,,16,,237.1,6-1.5,,,4.4,,,1997,
173,0,Rocket Ismail,81.0,29.0,WR,16,15.0,180.0,5-11,Notre Dame,11/18/1969,5,10.0,Los Angeles Raiders / 4th / 100th pick / 1991,1998,
174,1,Steve Beuerlein,7.0,33.0,QB,12,12.0,220.0,6-3,Notre Dame,3/7/1965,10,9.0,Los Angeles Raiders / 4th / 110th pick / 1987,1998,
